59.124.81.19,#genre#
八大綜合HD,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8821/live1022.m3u8
三立台灣台 HD,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8516/live1168.m3u8
三立都會台 HD,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8517/live1169.m3u8
東風衛視HD,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8525/live1221.m3u8
東森綜合HD,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8519/live1171.m3u8
東森超視HD,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8520/live1172.m3u8
Discovery HD,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8829/live1049.m3u8
探索科學 HD,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8521/live1173.m3u8
中天綜合 HD,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8522/live1174.m3u8
緯來精采HD,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8567/live1219.m3u8
居家樂活HD,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8568/live1220.m3u8
中天娛樂 HD,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8523/live1175.m3u8
東森戲劇HD,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8524/live1176.m3u8
八大戲劇HD,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8823/live1024.m3u8
緯來戲劇 HD,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8811/live1032.m3u8
好萊塢電影HD,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8817/live1039.m3u8
歷史頻道 HD,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8526/live1178.m3u8
三立戲劇HD,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8527/live1179.m3u8
龍翔電影HD,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8528/live1180.m3u8
龍華洋片HD,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8529/live1181.m3u8
TLC旅遊頻道HD,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8848/live1071.m3u8
年代新聞,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8831/live1051.m3u8
東森新聞HD,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8806/live1007.m3u8
中天新聞 HD,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8513/live1165.m3u8
民視新聞HD,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8832/live1053.m3u8
三立新聞 HD,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8530/live1182.m3u8
東森財經HD,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8533/live1185.m3u8
非凡新聞HD,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8836/live1057.m3u8
壹新聞HD,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8820/live1021.m3u8
三立財經 HD,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8534/live1186.m3u8
amc HD,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8535/live1187.m3u8
東森電影HD,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8536/live1188.m3u8
緯來電影HD,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8810/live1031.m3u8
JET綜合台,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8537/live1189.m3u8
華納電影HD,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8538/live1190.m3u8
東森洋片HD,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8539/live1191.m3u8
AXN洋片 HD,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8842/live1064.m3u8
cinema world HD,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8847/live1113.m3u8
緯來體育HD,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8819/live1020.m3u8
愛爾達體育1台,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8854/live1077.m3u8
愛爾達體育2台,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8865/live1088.m3u8
緯來日本HD,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8828/live1048.m3u8
Z頻道,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8843/live1065.m3u8
博斯體育1HD,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8857/live1080.m3u8
博斯體育2HD,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8858/live1081.m3u8
國興衛視 HD,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8869/live1093.m3u8
HBO HD,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8540/live1192.m3u8
HBO家庭HD,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8541/live1193.m3u8
HBO強檔HD,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8542/live1194.m3u8
HBO原創HD,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8543/live1195.m3u8
探索動力 HD,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8830/live1052.m3u8
韓國娛樂 HD,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8999/live1047.m3u8
國會頻道1,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8510/live1142.m3u8
國會頻道2,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8509/live1143.m3u8
中視經典,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8511/live1144.m3u8
中視菁采,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8512/live1145.m3u8
信吉電視 HD,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8544/live1196.m3u8
人間衛視,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8545/live1197.m3u8
佛衛慈悲,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8546/live1198.m3u8
信大電視 HD,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8547/live1199.m3u8
大愛二台HD,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8548/live1200.m3u8
好消息二台,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8549/live1201.m3u8
BS朝日,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8550/live1202.m3u8
JSPORT-1,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8552/live1204.m3u8
JSPORT-2,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8553/live1205.m3u8
美亞電影-粵語,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8554/live1206.m3u8
CatchPlay HD,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8555/live1207.m3u8
美亞電影 HD,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8556/live1208.m3u8
Look HD,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8557/live1209.m3u8
彩虹電影,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8558/live1210.m3u8
松視一台 HD,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8559/live1211.m3u8
彩虹E台,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8560/live1212.m3u8
松視二台HD,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8561/live1213.m3u8
驚艷台HD,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8562/live1214.m3u8
潘多拉完美,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8564/live1216.m3u8
香蕉台,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8566/live1218.m3u8
湖南衛視HD,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8883/live1118.m3u8
浙江衛視HD,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8551/live1203.m3u8
北京衛視HD,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8860/live1083.m3u8
上海衛視HD,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8862/live1085.m3u8
江蘇衛視HD,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8859/live1082.m3u8
中天新闻,http://mushui.serv00.net/mqlive.php?ip=60.248.127.232&url=http://60.248.127.232:8518/live1222.m3u8
60.250.121.103,#genre#
飯店介紹-藍山大飯店,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/custom19.m3u8
台視HD,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/live1047.m3u8
中視HD,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/live1048.m3u8
華視HD,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/live1049.m3u8
民視HD,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/live1050.m3u8
公視,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/live1201.m3u8
人間衛視,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/live1198.m3u8
大愛電視,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/live1216.m3u8
好消息頻道,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/live1231.m3u8
Trace Sport Stars,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/live1003.m3u8
DISCOVERY,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/live1002.m3u8
旅遊生活,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/live1005.m3u8
動物星球,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/live1004.m3u8
亞洲旅遊,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/live1219.m3u8
momo親子台,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/live1007.m3u8
東森幼幼HD,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/live1008.m3u8
ANIMAX 卡通動畫頻道,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/live1060.m3u8
龍華卡通台,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/custom29.m3u8
緯來綜合HD,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/live1044.m3u8
八大第一HD,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/live1043.m3u8
八大綜合HD,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/live1019.m3u8
三立台灣HD,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/live1021.m3u8
三立都會HD,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/live1020.m3u8
韓國娛樂台,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/live1024.m3u8
東森綜合HD,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/live1041.m3u8
超視HD,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/live1180.m3u8
中天綜合HD,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/live1022.m3u8
中天娛樂HD,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/live1023.m3u8
東風衛視,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/live1195.m3u8
MUCH TV,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/live1189.m3u8
東森戲劇HD,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/live1042.m3u8
八大戲劇HD,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/live1057.m3u8
TVBS歡樂HD,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/live1018.m3u8
緯來戲劇,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/live1186.m3u8
龍華戲劇台,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/live1009.m3u8
龍華日韓劇,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/live1010.m3u8
龍華偶像劇,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/live1235.m3u8
緯來日本HD,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/live1026.m3u8
Taiwan Plus,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/live1238.m3u8
年代新聞,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/live1192.m3u8
東森新聞HD,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/live1014.m3u8
中天新聞HD,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/live1015.m3u8
民視新聞,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/live1204.m3u8
三立新聞HD,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/live1016.m3u8
TVBS新聞HD,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/live1051.m3u8
TVBS HD,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/live1251.m3u8
非凡新聞,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/live1013.m3u8
非凡商業,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/live1012.m3u8
東森財經HD,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/live1017.m3u8
寰宇新聞,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/live1222.m3u8
壹新聞,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/live1242.m3u8
CNBC,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/live1063.m3u8
Bloomberg News,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/live1066.m3u8
NHK世界HD,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/live1027.m3u8
鏡電視新聞台,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/live1031.m3u8
好萊塢電影HD,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/live1025.m3u8
緯來電影HD,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/live1183.m3u8
龍華電影台,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/live1245.m3u8
HBO,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/live1029.m3u8
AXN,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/live1054.m3u8
CINEMAX HD,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/live1030.m3u8
AMC 電影台,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/live1032.m3u8
寵物頻道,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/live1040.m3u8
緯來育樂HD,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/live1045.m3u8
緯來體育HD,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/live1011.m3u8
博斯運動一,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/live1225.m3u8
momo 綜合台,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/live1248.m3u8
DAZN 1,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/live1069.m3u8
DAZN 2,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/live1072.m3u8
廈門衛視,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/live1033.m3u8
CCTV4-中央衛視,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/live1034.m3u8
海峽衛視,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/live1035.m3u8
浙江衛視,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/live1036.m3u8
東方衛視,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/live1037.m3u8
湖南衛視,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/live1038.m3u8
鳯凰衛視資訊,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/live1210.m3u8
鳯凰衛視中文,http://mushui.serv00.net/mqlive.php?ip=60.250.121.103&url=http://60.250.121.103:5003/live1213.m3u8
60.250.121.217,#genre#
海峽衛視,http://mushui.serv00.net/mqlive.php?ip=60.250.121.217&url=http://60.250.121.217:5003/live1563.m3u8
CCTV4-中央衛視,http://mushui.serv00.net/mqlive.php?ip=60.250.121.217&url=http://60.250.121.217:5003/live2736.m3u8
廈門衛視,http://mushui.serv00.net/mqlive.php?ip=60.250.121.217&url=http://60.250.121.217:5003/live1568.m3u8
浙江衛視,http://mushui.serv00.net/mqlive.php?ip=60.250.121.217&url=http://60.250.121.217:5003/live2775.m3u8
湖南衛視,http://mushui.serv00.net/mqlive.php?ip=60.250.121.217&url=http://60.250.121.217:5003/hunanws.m3u8
鳯凰衛視,http://mushui.serv00.net/mqlive.php?ip=60.250.121.217&url=http://60.250.121.217:5003/live1282.m3u8
鳳凰中文台,http://mushui.serv00.net/mqlive.php?ip=60.250.121.217&url=http://60.250.121.217:5003/live2046.m3u8
東方衛視,http://mushui.serv00.net/mqlive.php?ip=60.250.121.217&url=http://60.250.121.217:5003/dfws.m3u8
CNBC,http://mushui.serv00.net/mqlive.php?ip=60.250.121.217&url=http://60.250.121.217:5003/live1787.m3u8
Bloomberg News,http://mushui.serv00.net/mqlive.php?ip=60.250.121.217&url=http://60.250.121.217:5003/live1558.m3u8
Discovery,http://mushui.serv00.net/mqlive.php?ip=60.250.121.217&url=http://60.250.121.217:5003/live1001.m3u8
Trace Sport Stars,http://mushui.serv00.net/mqlive.php?ip=60.250.121.217&url=http://60.250.121.217:5003/live1002.m3u8
動物星球,http://mushui.serv00.net/mqlive.php?ip=60.250.121.217&url=http://60.250.121.217:5003/live1004.m3u8
